,lemma,pos,freq
128321,"('maximaal', 'keer')","('amod', 'nmod')",2
128322,"('Honden', 'trouw')","('nsubj', 'ROOT')",3
128323,"('dier', 'gaan')","('obj', 'xcomp')",2
128324,"('wod', 'gebruiken')","('obj', 'ROOT')",1
128325,"('dierensnoep', 'krijgen')","('obj', 'conj')",1
128326,"('nieuw', 'shirt')","('amod', 'obj')",8
128327,"('groot', 'letter')","('amod', 'nmod')",4
128328,"('joggingbroek', 'hebben')","('obj', 'ROOT')",1
128329,"('hokk', 'maken')","('nsubj', 'ROOT')",1
128330,"('dier', 'lijken')","('nsubj', 'ROOT')",7
128331,"('maan', 'draaiden')","('obj', 'conj')",1
128332,"('zon', 'zeggen')","('obj', 'conj')",1
128333,"('zon', 'zeggen')","('nsubj', 'ROOT')",2
128334,"('heel', 'zonsverduistering')","('amod', 'nsubj')",1
128335,"('circusdieren', 'doen')","('nsubj', 'ccomp')",4
128336,"('vader', 'afwassen')","('nsubj', 'ROOT')",1
128337,"('zijn', 'afwassen')","('cop', 'ROOT')",2
128338,"('dak', 'raken')","('obj', 'ROOT')",1
128339,"('Nina', 'rijden')","('nsubj', 'ROOT')",1
128340,"('blauw', 'lucht')","('amod', 'obj')",3
128341,"('wit', 'wolk')","('amod', 'conj')",1
128342,"('piloot', 'krijgen')","('obj', 'ROOT')",1
128343,"('kabel', 'krijgen')","('obj', 'conj')",1
128344,"('kabel', 'kapot')","('nsubj', 'ccomp')",1
128345,"('kabel', 'breken')","('nsubj', 'ROOT')",1
128346,"('Lara', 'riepen')","('nsubj', 'xcomp')",1
128347,"('Nina', 'roepen')","('nsubj', 'xcomp')",1
128348,"('zijn', 'Maud')","('cop', 'ROOT')",5
128349,"('ras', 'opnoemen')","('obj', 'ROOT')",1
128350,"('geleidehond', 'hebben')","('obj', 'ROOT')",1
128351,"('Frans', 'buldog')","('amod', 'appos')",4
128352,"('bakje', 'leeg')","('nsubj', 'conj')",1
128353,"('bakje', 'bijvullen')","('obj', 'conj')",1
128354,"('ding', 'dodelijk')","('nsubj', 'ROOT')",1
128355,"('vliegtuig', 'keigroot')","('nsubj', 'ROOT')",1
128356,"('zijn', 'keigroot')","('cop', 'ROOT')",1
128357,"('oog', 'deel')","('nsubj', 'ROOT')",1
128358,"('belangrijk', 'deel')","('amod', 'ROOT')",2
128359,"('menselijk', 'oog')","('amod', 'nsubj')",2
128360,"('omgeving', 'zien')","('obj', 'conj')",1
128361,"('oog', 'hebben')","('nsubj', 'ROOT')",2
128362,"('pupil', 'hebben')","('nsubj', 'ROOT')",1
128363,"('eigen', 'oog')","('amod', 'nmod')",1
128364,"('groen', 'hebben')","('nsubj', 'ROOT')",1
128365,"('wezen', 'blij')","('cop', 'conj')",1
128366,"('haart', 'hebben')","('obj', 'conj')",1
128367,"('klein', 'huis')","('amod', 'acl:relcl')",1
128368,"('vies', 'eten')","('nsubj', 'ROOT')",1
128369,"('Ali', 'laten')","('nsubj', 'ROOT')",1
128370,"('flat', 'laten')","('obj', 'ROOT')",1
128371,"('doek', 'gaan')","('nsubj', 'ROOT')",3
128372,"('laken', 'halen')","('obj', 'conj')",1
128373,"('heel', 'flat')","('amod', 'conj')",1
128374,"('flat', 'terughaalen')","('obj', 'ccomp')",1
128375,"('flat', 'weg')","('nsubj', 'ccomp')",1
128376,"('onthaal', 'krijgen')","('obj', 'ROOT')",1
128377,"('warm', 'onthaal')","('amod', 'obj')",1
128378,"('tovenaar', 'verklapt')","('nsubj', 'ROOT')",1
128379,"('truc', 'verklapt')","('obj', 'ROOT')",1
128380,"('goed', 'tovenaar')","('amod', 'nsubj')",1
128381,"('goed', 'dier')","('amod', 'obl')",1
128382,"('dier', 'verdien')","('nsubj', 'ccomp')",1
128383,"('kooi', 'verdien')","('obj', 'ccomp')",1
128384,"('zwaailicht', 'gaan')","('nsubj', 'conj')",1
128385,"('Flying', 'heten')","('obj', 'ROOT')",1
128386,"('kokosnoot', 'hebben')","('obj', 'ROOT')",1
128387,"('goed', 'nummer')","('amod', 'nmod')",1
128388,"('gitarist', 'worden')","('nsubj', 'ROOT')",1
128389,"('donker', 'kamer')","('amod', 'obl')",4
128390,"('vieze', 'kamer')","('amod', 'obl')",1
128391,"('mens', 'lagen')","('nsubj', 'ROOT')",3
128392,"('zijn', 'bandgenot')","('cop', 'ROOT')",1
128393,"('Henk', 'zien')","('obj', 'ROOT')",2
128394,"('Henk', 'zeggen')","('obj', 'ROOT')",3
128395,"('lichtknop', 'vinden')","('nsubj', 'ROOT')",1
128396,"('Flying', 'vijand')","('nsubj', 'ROOT')",1
128397,"('badboys', 'klagen')","('obj', 'ROOT')",1
128398,"('monkeys', 'maken')","('nsubj', 'ROOT')",1
128399,"('lentenummer', 'maken')","('obj', 'ROOT')",1
128400,"('meisje', '4')","('nsubj', 'conj')",1
128401,"('meisje', 'reageren')","('nsubj', 'conj')",1
128402,"('sinaasappelsap', 'hebben')","('obj', 'ROOT')",1
128403,"('onzin', 'slecht')","('nsubj', 'xcomp')",1
128404,"('getal', 'leren')","('obj', 'ROOT')",1
128405,"('voetbal', 'leren')","('obj', 'ROOT')",3
128406,"('motor', 'besturen')","('obj', 'ccomp')",1
128407,"('man', 'sneuvelen')","('nsubj', 'conj')",1
128408,"('koning', 'reden')","('nsubj', 'conj')",1
128409,"('Daphne', 'komen')","('nsubj', 'ROOT')",1
128410,"('Timothy', 'krijgen')","('nsubj', 'ROOT')",1
128411,"('shot', 'krijgen')","('obj', 'ROOT')",1
128412,"('Quinten', 'staan')","('nsubj', 'ROOT')",2
128413,"('Hidde', 'krijgen')","('nsubj', 'ROOT')",1
128414,"('pijl', 'krijgen')","('obj', 'ROOT')",2
128415,"('gevecht', 'geven')","('obj', 'ROOT')",1
128416,"('gevecht', 'simpel')","('nsubj', 'ccomp')",1
128417,"('Mars', 'winnen')","('nsubj', 'ROOT')",1
128418,"('Quinten', 'spreken')","('nsubj', 'conj')",1
128419,"('mens', 'spreken')","('obj', 'conj')",1
128420,"('dapper', 'strijder')","('amod', 'appos')",1
128421,"('zijn', 'are')","('cop', 'conj')",1
128422,"('Machlemore', 'are')","('nsubj', 'conj')",1
128423,"('nieuw', 'nummer')","('amod', 'obl')",1
128424,"('Quinten', 'leven')","('nsubj', 'ROOT')",1
128425,"('poes', 'spelen')","('obj', 'xcomp')",2
128426,"('boef', 'gaan')","('obj', 'ROOT')",1
128427,"('kaart', 'nieten')","('obj', 'ROOT')",1
128428,"('Harrold', 'smurf')","('nsubj', 'ROOT')",1
128429,"('verdwaalde', 'smurf')","('amod', 'ROOT')",1
128430,"('en', 'op')","('nsubj', 'ROOT')",1
128431,"('Josti', 'geven')","('nsubj', 'ROOT')",1
128432,"('tosti', 'geven')","('obj', 'ROOT')",1
128433,"('stom', 'lied')","('amod', 'ROOT')",1
128434,"('straat', 'straat')","('nsubj', 'ROOT')",1
128435,"('heel', 'straat')","('amod', 'ROOT')",1
128436,"('stom', 'straat')","('amod', 'ROOT')",1
128437,"('gangnam', 'heten')","('nsubj', 'ROOT')",1
128438,"('lied', 'staan')","('nsubj', 'ROOT')",1
128439,"('leuk', 'straat')","('amod', 'ROOT')",1
128440,"('Locked', 'heten')","('nsubj', 'ROOT')",1
128441,"('dichter', 'huis')","('amod', 'ROOT')",1
128442,"('smurf', 'heten')","('nsubj', 'ROOT')",1
128443,"('blauw', 'smurf')","('amod', 'nsubj')",1
128444,"('normaal', 'stad')","('amod', 'obl')",1
128445,"('verdwaalde', 'smurf')","('amod', 'nsubj')",1
128446,"('Water', 'superbelangrijk')","('nsubj', 'ROOT')",1
128447,"('water', 'gebruik')","('nsubj', 'ROOT')",1
128448,"('basis', 'drinken')","('nsubj', 'ROOT')",1
128449,"('herfstblader', 'zoeken')","('obj', 'xcomp')",1
128450,"('mooi', 'herfstblader')","('amod', 'obj')",1
128451,"('Hindrik', 'zijn')","('nsubj', 'ROOT')",1
128452,"('blad', 'zien')","('obj', 'conj')",2
128453,"('Hindrik', 'zeggen')","('nsubj', 'ROOT')",2
128454,"('blad', 'plukken')","('obj', 'xcomp')",1
128455,"('groot', 'hert')","('amod', 'obj')",1
128456,"('gewond', 'vogel')","('amod', 'obj')",1
128457,"('zijn', 'babymusje')","('cop', 'ROOT')",1
128458,"('vogel', 'houden')","('obj', 'conj')",1
128459,"('eit', 'zijn')","('nsubj', 'ROOT')",1
128460,"('school', 'gaan')","('nsubj', 'conj')",2
128461,"('paashaas', 'vinden')","('obj', 'ROOT')",1
128462,"('eit', 'geven')","('obj', 'conj')",1
128463,"('fiets', 'meenemen')","('obj', 'ROOT')",2
128464,"('dat.', 'komen')","('nsubj', 'ROOT')",2
128465,"('hond', 'gooien')","('obj', 'conj')",1
128466,"('zwerfhond', 'hebben')","('obj', 'ROOT')",1
128467,"('vierdaags', 'meeloop')","('amod', 'advcl')",1
128468,"('droompaard', 'paard')","('nsubj', 'ROOT')",1
128469,"('bruin', 'paard')","('amod', 'ROOT')",3
128470,"('bles', 'hebben')","('obj', 'conj')",2
128471,"('half', 'been')","('amod', 'conj')",1
128472,"('wit', 'been')","('amod', 'conj')",1
128473,"('Plastic', 'slecht')","('nsubj', 'ROOT')",1
128474,"('gas', 'slecht')","('nsubj', 'conj')",1
128475,"('plastic', 'hebben')","('obj', 'ROOT')",1
128476,"('meubel', 'knutselen')","('obj', 'xcomp')",1
128477,"('milieu', 'beschermen')","('obj', 'conj')",1
128478,"('wiel', 'poten')","('nsubj', 'ROOT')",3
128479,"('beroemd', 'schilder')","('amod', 'nsubj')",1
128480,"('blauw', 'worden')","('nsubj', 'ROOT')",1
128481,"('leuk', 'kleur')","('amod', 'conj')",1
128482,"('taal', 'wennen')","('obj', 'ccomp')",1
128483,"('handig', 'praten')","('obj', 'ROOT')",1
128484,"('kleuter', 'oud')","('obj', 'ROOT')",1
128485,"('vallen', 'verbieden')","('nsubj', 'ROOT')",1
128486,"('vellet', 'bedenken')","('obj', 'ROOT')",1
128487,"('maximaal', 'vellet')","('amod', 'obj')",1
128488,"('maximaal', 'vellet')","('amod', 'nmod')",1
128489,"('oplossing', 'vinden')","('obj', 'ccomp')",4
128490,"('rekenspellet', 'doen')","('obj', 'xcomp')",1
128491,"('lief', 'huisdier')","('amod', 'nsubj')",1
128492,"('konijn', 'krijgen')","('obj', 'conj')",2
128493,"('Tommie', 'heten')","('nsubj', 'xcomp')",1
128494,"('straatkat', 'heten')","('nsubj', 'ROOT')",1
128495,"('mautje', 'heten')","('obj', 'ROOT')",1
128496,"('lief', 'kat')","('amod', 'nmod')",2
128497,"('worden', 'willen')","('obj', 'ccomp')",1
128498,"('htve', 'spelen')","('obj', 'conj')",1
128499,"('Nes', 'hiphopleraar')","('nsubj', 'ROOT')",1
128500,"('zijn', 'hiphopleraar')","('cop', 'ROOT')",1
128501,"('vogelgriep', 'zijn')","('nsubj', 'ROOT')",1
128502,"('boer', 'voorgaan')","('nsubj', 'conj')",1
128503,"('zijn', 'besmet')","('cop', 'conj')",1
128504,"('dier', 'besmet')","('nsubj', 'conj')",1
128505,"('ziekte', 'besmettelijk')","('nsubj', 'ROOT')",1
128506,"('zijn', 'besmettelijk')","('cop', 'ROOT')",3
128507,"('Vliegtuig', 'fladderen')","('nsubj', 'ROOT')",4
128508,"('pretparken', 'leuk')","('nsubj', 'ROOT')",2
128509,"('suikerspin', 'snoepen')","('nsubj', 'conj')",1
128510,"('waterbaan', 'komen')","('nsubj', 'ROOT')",1
128511,"('zes', 'doen')","('obj', 'ROOT')",1
128512,"('raar', 'tas')","('amod', 'nmod')",1
128513,"('hé', 'hebben')","('nsubj', 'ROOT')",1
128514,"('weg', 'vinden')","('obj', 'ccomp')",5
128515,"('Iman', 'gaan')","('nsubj', 'ROOT')",1
128516,"('geschiedenis', 'hebben')","('obj', 'ROOT')",3
128517,"('Daniek', 'zeggen')","('nsubj', 'ROOT')",2
128518,"('Temmen', 'één')","('nsubj', 'ROOT')",1
128519,"('belangrijk', 'ding')","('amod', 'nmod')",5
128520,"('lievelingssport', 'voetballen')","('nsubj', 'ROOT')",2
128521,"('competitiewedstrijd', 'trainen')","('obj', 'conj')",1
128522,"('moeder', 'cowgirl')","('nsubj', 'conj')",2
128523,"('zijn', 'cowgirl')","('cop', 'conj')",2
128524,"('feesje', 'vieren')","('obj', 'conj')",1
128525,"('waterballon', 'gooien')","('obj', 'conj')",3
128526,"('kleed', 'gaan')","('nsubj', 'ccomp')",1
128527,"('zijn', 'rimpelen')","('cop', 'ROOT')",1
128528,"('kleur', 'rood')","('nsubj', 'conj')",1
128529,"('aarde', 'pak')","('obj', 'ROOT')",1
128530,"('aarde', 'Stop')","('obj', 'ROOT')",1
128531,"('liedje', 'spelen')","('nsubj', 'ROOT')",1
128532,"('Magalita', 'heten')","('nsubj', 'ROOT')",1
128533,"('hond', 'Leen')","('obj', 'ROOT')",1
128534,"('Poepie', 'heten')","('obj', 'ROOT')",1
128535,"('20', 'lopen')","('obj', 'ROOT')",1
128536,"('interessant', 'boek')","('amod', 'nsubj')",1
128537,"('voorkeur', 'liggen')","('nsubj', 'ROOT')",1
128538,"('Donald', 'stripblad')","('nsubj', 'ROOT')",1
128539,"('zijn', 'stripblad')","('cop', 'ROOT')",1
128540,"('bladzij', 'bevatten')","('obj', 'ROOT')",1
128541,"('Guns', 'cool')","('nsubj', 'ROOT')",1
128542,"('hobby', 'verzamelen')","('nsubj', 'ROOT')",2
128543,"('kogel', 'verzamelen')","('obj', 'ROOT')",1
128544,"('zijn', 'okranura')","('cop', 'conj')",1
128545,"('bobslee', 'zijn')","('nsubj', 'conj')",1
128546,"('soort', 'dansen')","('obj', 'xcomp')",1
128547,"('hop', 'dans')","('nsubj', 'ROOT')",1
128548,"('stoer', 'dans')","('amod', 'ROOT')",1
128549,"('zijn', 'strak')","('cop', 'ROOT')",4
128550,"('Modern', 'dans')","('nsubj', 'ROOT')",1
128551,"('klassiek', 'dans')","('amod', 'ROOT')",1
128552,"('moeder', 'leren')","('nsubj', 'ROOT')",1
128553,"('lekker', 'douche')","('amod', 'obl')",1
128554,"('douche', 'doen')","('obj', 'conj')",1
128555,"('favoriet', 'knuffel')","('amod', 'obl')",1
128556,"('douche', 'warm')","('nsubj', 'ROOT')",1
128557,"('kookwekker', 'zetten')","('obj', 'ROOT')",1
128558,"('douchegordijn', 'trekken')","('obj', 'conj')",1
128559,"('wc-papier', 'pakken')","('obj', 'ROOT')",2
128560,"('spin', 'pakte')","('obj', 'conj')",4
128561,"('beetje', 'pak')","('obj', 'ROOT')",1
128562,"('boterham', 'zetten')","('obj', 'ccomp')",1
128563,"('bladerdeeg', 'ontdooien')","('obj', 'ccomp')",2
128564,"('Net', 'schrijven')","('nsubj', 'ROOT')",3
128565,"('overschrijffout', 'maken')","('obj', 'ROOT')",1
128566,"('kooi', 'hebben')","('nsubj', 'ccomp')",1
128567,"('plek', 'leven')","('obj', 'conj')",1
128568,"('echt', 'leefgebied')","('amod', 'advcl')",1
128569,"('hand', 'hand')","('obj', 'ROOT')",1
128570,"('Bomen', 'zijn')","('nsubj', 'ROOT')",1
128571,"('nestje', 'maken')","('obj', 'ROOT')",1
128572,"('veel', 'zorgen')","('nsubj', 'ROOT')",1
128573,"('Bomen', 'hebben')","('nsubj', 'ROOT')",1
128574,"('mes', 'steken')","('obj', 'conj')",1
128575,"('Ha', 'roepen')","('obj', 'conj')",1
128576,"('vrouw', 'afsteken')","('obj', 'ROOT')",1
128577,"('lezen', 'dom')","('nsubj', 'ROOT')",1
128578,"('’', 'zongen')","('obj', 'conj')",1
128579,"('kookboek', 'zijn')","('nsubj', 'conj')",1
128580,"('magnetronspecialist', 'zijn')","('nsubj', 'ROOT')",1
128581,"('teveel', 'opvallen')","('obj', 'xcomp')",1
128582,"('BRB', 'zeggen')","('obj', 'ROOT')",1
128583,"('afkorting', 'lezen')","('nsubj', 'conj')",1
128584,"('heey', 'schrijf')","('nsubj', 'ROOT')",1
128585,"('zijn', 'Mijke')","('cop', 'ROOT')",1
128586,"('week', 'moeder')","('nsubj', 'ROOT')",1
128587,"('vierdaagse', 'komen')","('nsubj', 'ROOT')",1
128588,"('nicht', 'moeten')","('nsubj', 'ROOT')",1
128589,"('groot', 'speelkamer')","('amod', 'obj')",1
128590,"('voordeel', 'privézwembad')","('nsubj', 'ROOT')",1
128591,"('zijn', 'privézwembad')","('cop', 'ROOT')",1
128592,"('eigen', 'speeltuin')","('amod', 'ROOT')",1
128593,"('Milla', 'heten')","('nsubj', 'conj')",1
128594,"('zijn', 'Duck')","('cop', 'ROOT')",1
128595,"('applaus', 'horen')","('obj', 'ROOT')",1
128596,"('bot', 'hoe')","('nsubj', 'ROOT')",1
128597,"('hond', 'husky')","('nsubj', 'ROOT')",1
128598,"('Hitller', 'hebben')","('nsubj', 'ROOT')",1
128599,"('Anne', 'overkomen')","('nsubj', 'ROOT')",1
128600,"('Petshop', 'zijn')","('nsubj', 'ROOT')",1
128601,"('euro', 'Geeft')","('obj', 'ROOT')",1
128602,"('Noa', 'zeggen')","('nsubj', 'ROOT')",6
128603,"('goudvis', 'hebben')","('nsubj', 'ROOT')",3
128604,"('vaas', 'vallen')","('nsubj', 'ROOT')",2
128605,"('meneer', 'wakker')","('nsubj', 'ROOT')",1
128606,"('Snuffel', 'oproepen')","('obj', 'ROOT')",1
128607,"('meneer', 'zoeken')","('nsubj', 'ROOT')",2
128608,"('stad', 'zoeken')","('obj', 'ROOT')",2
128609,"('frie', 'halen')","('obj', 'xcomp')",1
128610,"('Snuffel', 'liggen')","('nsubj', 'conj')",1
128611,"('auto', 'spelen')","('nsubj', 'xcomp')",2
128612,"('film', 'vinden')","('nsubj', 'ROOT')",1
128613,"('opa', 'eten')","('nsubj', 'ROOT')",1
128614,"('opa', 'wakker')","('nsubj', 'ROOT')",1
128615,"('kokosnoot', 'lust')","('obj', 'ROOT')",1
128616,"('handschoen', 'zijn')","('nsubj', 'ROOT')",1
128617,"('mopshond', 'zijn')","('nsubj', 'ROOT')",1
128618,"('mens', 'voeden')","('nsubj', 'ROOT')",1
128619,"('optreden', 'doen')","('nsubj', 'conj')",1
128620,"('dik', 'rat')","('amod', 'obj')",1
128621,"('zijn', 'doorvraag')","('cop', 'ROOT')",1
128622,"('vriend', 'Lieve')","('obj', 'ROOT')",1
128623,"('belangrijk', 'bezit')","('amod', 'nsubj')",4
128624,"('paardenboeken', 'zeggen')","('obj', 'ROOT')",1
128625,"('handballen', 'tekenen')","('nsubj', 'ROOT')",1
128626,"('havo', 'zeggen')","('obj', 'ROOT')",1
128627,"('laat', 'vraag')","('amod', 'parataxis')",2
128628,"('staart', 'belangrijk')","('nsubj', 'ccomp')",1
128629,"('zijn', 'werkhond')","('cop', 'ROOT')",1
128630,"('keer', 'krijgen')","('nsubj', 'ROOT')",2
128631,"('hond', 'snuffelen')","('obj', 'ccomp')",2
128632,"('wit', 'herdershond')","('amod', 'parataxis')",1
128633,"('Amerikaans', 'hond')","('amod', 'appos')",1
128634,"('hondenraces', 'zijn')","('nsubj', 'ROOT')",1
128635,"('hond', 'strijden')","('nsubj', 'ROOT')",1
128636,"('hondenrace', 'speuren')","('nsubj', 'ROOT')",1
128637,"('verschillend', 'hondenrace')","('amod', 'nsubj')",1
128638,"('springen', 'noemen')","('nsubj', 'ROOT')",1
128639,"('bot', 'Hebben')","('obj', 'ROOT')",1
128640,"('straalmotor', 'Hebben')","('obj', 'ROOT')",1
128641,"('staartvin', 'Hebben')","('obj', 'ROOT')",1
128642,"('op-', 'nodig')","('nsubj', 'ROOT')",1
128643,"('wiel', 'Hebben')","('obj', 'ROOT')",1
128644,"('3,50', 'krijgen')","('obj', 'ROOT')",1
128645,"('surprise', 'openmaken')","('obj', 'ROOT')",2
128646,"('surprise', 'meemaken')","('obj', 'xcomp')",1
128647,"('cornet', 'spelen')","('obj', 'ROOT')",1
128648,"('cornet', 'speel')","('obj', 'ROOT')",1
128649,"('zijn', 'trompet')","('cop', 'conj')",1
128650,"('cornet', 'klein')","('nsubj', 'conj')",1
128651,"('cornet', 'speel')","('obj', 'conj')",1
128652,"('meespeel', 'groep')","('amod', 'obl')",1
128653,"('mini', 'orkest')","('amod', 'acl:relcl')",1
128654,"('dansen', 'maken')","('nsubj', 'ROOT')",1
128655,"('show', 'geven')","('obj', 'ccomp')",2
128656,"('vader', 'moeten')","('nsubj', 'conj')",3
128657,"('ontbijt', 'klaarmaken')","('obj', 'xcomp')",4
128658,"('oppasmoeder', 'komen')","('nsubj', 'ROOT')",1
128659,"('tent', 'huren')","('obj', 'conj')",1
128660,"('zwembad', 'zitten')","('obj', 'ROOT')",2
128661,"('bikini', 'aantrekken')","('obj', 'ROOT')",1
128662,"('gelijk', 'rende')","('obj', 'conj')",1
128663,"('vriendinne', 'willen')","('obj', 'ROOT')",1
128664,"('zijn', 'overgooien')","('cop', 'conj')",1
128665,"('houten', 'blok')","('amod', 'nmod')",1
128666,"('kledingwinkeltje', 'doen')","('obj', 'xcomp')",1
128667,"('Theo', 'hebben')","('obj', 'ROOT')",1
128668,"('leuk', 'leraar')","('amod', 'ROOT')",1
128669,"('asperge', 'hebben')","('obj', 'ROOT')",1
128670,"('donut', 'hebben')","('obj', 'conj')",1
128671,"('ouder', 'oplossen')","('nsubj', 'conj')",1
128672,"('meester', 'oplossen')","('obj', 'conj')",1
128673,"('potmin', 'oplossen')","('nsubj', 'ROOT')",1
128674,"('raar', 'foto')","('amod', 'nmod')",1
128675,"('Vissen', 'horen')","('nsubj', 'ROOT')",1
128676,"('dr.', 'lachen')","('nsubj', 'ROOT')",1
128677,"('Sinterklaas', 'halen')","('nsubj', 'conj')",1
128678,"('Wim', 'slapen')","('nsubj', 'conj')",1
128679,"('papa', 'lagen')","('nsubj', 'ROOT')",1
128680,"('gewoon', 'straat')","('amod', 'ROOT')",1
128681,"('struik', 'gaan')","('obj', 'xcomp')",1
128682,"('hoorn', 'komen')","('nsubj', 'ROOT')",1
128683,"('lucht', 'rook')","('obj', 'ROOT')",1
128684,"('scherp', 'lucht')","('amod', 'obj')",1
128685,"('vies', 'lucht')","('amod', 'conj')",1
128686,"('lucht', 'zeggen')","('nsubj', 'ROOT')",1
128687,"('heerlijk', 'lucht')","('amod', 'nsubj')",1
128688,"('zijn', 'single')","('cop', 'conj')",1
128689,"('zijn', 'vampier')","('cop', 'xcomp')",2
128690,"('speciaal', 'geval')","('amod', 'advcl')",1
128691,"('moed', 'verzamellen')","('obj', 'ROOT')",1
128692,"('woord', 'vloeien')","('obj', 'ROOT')",1
128693,"('hartslag', 'horen')","('obj', 'ROOT')",1
128694,"('woord', 'doorbreken')","('obj', 'ROOT')",1
128695,"('vampier', 'horen')","('nsubj', 'ccomp')",1
128696,"('zaak', 'veranderen')","('nsubj', 'ROOT')",1
128697,"('tatoeage', 'hebben')","('obj', 'ROOT')",3
128698,"('Kamer', 'gaan')","('obj', 'conj')",1
128699,"('regel', 'Ken')","('obj', 'ROOT')",1
128700,"('verhaal', 'afmaak')","('obj', 'conj')",1
128701,"('zijn', 'fietscross')","('cop', 'ROOT')",2
128702,"('zwemmen', 'hobby')","('nsubj', 'ROOT')",3
128703,"('stap', 'leeren')","('obj', 'ROOT')",1
128704,"('B', 'halen')","('obj', 'ROOT')",1
128705,"('goed', 'sport')","('amod', 'conj')",1
128706,"('Tweede', 'oorlog')","('nsubj', 'ROOT')",1
128707,"('Adolf', 'leider')","('nsubj', 'ROOT')",1
128708,"('macht', 'willen')","('obj', 'conj')",1
128709,"('land', 'vallen')","('obj', 'ROOT')",1
128710,"('Tweede', 'beginnen')","('nsubj', 'conj')",1
128711,"('Hitler', 'vermoorden')","('nsubj', 'ROOT')",1
128712,"('Hitler', 'hebben')","('nsubj', 'ROOT')",4
128713,"('bord', 'hingen')","('nsubj', 'ROOT')",1
128714,"('Jood', 'oppakken')","('obj', 'xcomp')",1
128715,"('lepel', 'leg')","('obj', 'ROOT')",1
128716,"('wiek', 'opdraaien')","('nsubj', 'ROOT')",1
128717,"('graan', 'groeien')","('nsubj', 'ROOT')",1
128718,"('tandwie', 'zijn')","('nsubj', 'ROOT')",2
128719,"('Mama', 'maken')","('obj', 'ROOT')",1
128720,"('Lidl', 'ontbijten')","('nsubj', 'ROOT')",1
128721,"('zwaaiverstoppertje', 'gaan')","('nsubj', 'conj')",1
128722,"('voetbalshirt', 'krijgen')","('obj', 'ROOT')",1
128723,"('vaak', 'voetbalshirt')","('amod', 'obj')",1
128724,"('voetbal', 'liggen')","('nsubj', 'conj')",2
128725,"('voetbalshirt', 'liggen')","('nsubj', 'ccomp')",1
128726,"('neef', 'dertien')","('nsubj', 'ROOT')",1
128727,"('rond', 'balie')","('amod', 'obl')",1
128728,"('vrouw', 'kijken')","('obj', 'ROOT')",1
128729,"('groot', 'gebouw')","('amod', 'obj')",7
128730,"('zwemmen', 'zwemmen')","('nsubj', 'ROOT')",1
128731,"('kue', 'bos')","('amod', 'obl')",1
128732,"('zijn', '17.00')","('cop', 'ROOT')",4
128733,"('Kapotte', 'ding')","('amod', 'ROOT')",1
128734,"('kleuter', 'bekijken')","('nsubj', 'ROOT')",1
128735,"('Kleuters', 'ontdekken')","('nsubj', 'ROOT')",1
128736,"('goed', 'medicijn')","('amod', 'conj')",1
128737,"('dierentuin', 'alleen')","('nsubj', 'ROOT')",1
128738,"('juf', 'heten')","('obj', 'conj')",1
128739,"('Denise', 'heten')","('nsubj', 'conj')",1
128740,"('wc', 'denken')","('obj', 'ROOT')",1
128741,"('lief', 'boos')","('nsubj', 'ROOT')",1
128742,"('schattig', 'naam')","('amod', 'obj')",1
128743,"('dier', 'verblijven')","('obj', 'ccomp')",1
128744,"('voor-', 'wat')","('obj', 'conj')",1
128745,"('kort', 'verhaal')","('amod', 'ROOT')",4
128746,"('dood', 'zijn')","('nsubj', 'conj')",3
